comune_key,date,assigned_model,actual_kwh,pred_kwh_mixed_actual,pred_kwh_gamm_actual,pred_kwh_mixed_q95,pred_kwh_gamm_q95,pred_kwh_prophet_actual,pred_kwh_prophet_q95,arrivals_actual,arrivals_q95,arrivals_multiplier_q95,load_actual_assigned,load_q95_assigned,delta_kwh_q95_minus_actual,delta_pct_q95_minus_actual,comune_key_norm,comune_nome,istat_muni_code,risk_score,p_energy_given_tourism_upper_95,lift_upper_95,p_energy_given_tourism_upper_90,lift_upper_90,tourism_intensity_rank,risk_rank,scenario_tail_impact_kwh,scenario_tail_impact_weighted,abs_shock_kwh,abs_tail_impact_kwh
issogne,2025-07-01,Mixed,205919.99999999997,182550.913828859,176492.65469544305,182391.5301637368,178724.1665284826,NA,NA,89,142.109111551126,1.59673159046209,182550.913828859,182391.5301637368,-159.38366512217908,-0.08730915763676128,issogne,Issogne,7037,0,0,NA,NA,NA,73,23,-0,-0,159.38366512217908,0
issogne,2025-08-01,Mixed,176757.99999999994,179101.11057325808,179248.61853840528,178906.37484951536,183590.4001973404,NA,NA,137.00000000000006,244.894070715588,1.7875479614276488,179101.11057325808,178906.37484951536,-194.73572374272044,-0.10872948979457896,issogne,Issogne,7037,0,0,NA,NA,NA,73,23,-0,-0,194.73572374272044,0
issogne,2025-09-01,Mixed,148842.99999999994,171643.44499745415,180360.0560341768,171369.94334888607,185308.0333627012,NA,NA,86,201.889894254189,2.3475569099324303,171643.44499745415,171369.94334888607,-273.5016485680826,-0.15934290329125966,issogne,Issogne,7037,0,0,NA,NA,NA,73,23,-0,-0,273.5016485680826,0
jovencan,2025-01-01,Mixed,158702.00000000012,140953.70212524087,149969.70069684557,141146.01624954728,151404.6190523138,NA,NA,586.9999999999999,789.358931036043,1.3447341244225608,140953.70212524087,141146.01624954728,192.3141243064019,0.13643779582002136,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,192.3141243064019,0
jovencan,2025-02-01,Mixed,129667.99999999996,121523.89550529011,125294.33719666713,121796.74355432272,128221.50686769656,NA,NA,654.9999999999998,1066.04616955656,1.6275514039031456,121523.89550529011,121796.74355432272,272.8480490326183,0.22452213854577965,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,272.8480490326183,0
jovencan,2025-03-01,Mixed,126566.00000000004,119451.56889446138,123188.35156157434,119670.37234284011,125343.15686465475,NA,NA,653.0000000000001,971.708536244006,1.48806820251762,119451.56889446138,119670.37234284011,218.80344837873417,0.18317335670330337,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,218.80344837873417,0
jovencan,2025-04-01,Mixed,105281,106045.90846698036,109812.9148479318,106263.40694548577,111798.90836410812,NA,NA,609.0000000000002,950.370354032079,1.5605424532546448,106045.90846698036,106263.40694548577,217.4984785054112,0.20509841600644396,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,217.4984785054112,0
jovencan,2025-05-01,Mixed,92181.00000000006,97475.20020879451,102516.2184310771,97616.1843222236,103253.71520858732,NA,NA,499.9999999999999,684.483027524911,1.3689660550498224,97475.20020879451,97616.1843222236,140.9841134290764,0.14463587982080917,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,140.9841134290764,0
jovencan,2025-06-01,Mixed,90512.99999999996,88770.20546859209,93773.40974039763,88838.93600123592,94064.55728208054,NA,NA,496.99999999999994,588.035121790701,1.1831692591362195,88770.20546859209,88838.93600123592,68.73053264383634,0.077425226494654,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,68.73053264383634,0
jovencan,2025-07-01,Mixed,94792.00000000004,92157.44169102384,91792.57656710283,92329.1055258789,93680.3440975462,NA,NA,709.9999999999998,1063.6043721981,1.498034327039578,92157.44169102384,92329.1055258789,171.66383485504775,0.1862723527315202,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,171.66383485504775,0
jovencan,2025-08-01,Mixed,97981.00000000007,95499.84116179412,97288.7478106256,95724.85143216992,100593.75098966427,NA,NA,811.9999999999997,1353.54699073939,1.6669297915509735,95499.84116179412,95724.85143216992,225.0102703758021,0.235613240439414,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,225.0102703758021,0
jovencan,2025-09-01,Mixed,67792.99999999999,93741.71945440258,94808.45250321832,94104.478376531275,98334.2430295974,NA,NA,516,1193.94271772896,2.3138424762189147,93741.71945440258,94104.478376531275,362.7589221287053,0.38697703033403474,jovencan,Jovençan,7038,0.0555555555555556,0,0,0.222222222222222,2.22222222222222,33,18,0,0,362.7589221287053,0
la salle,2025-01-01,GAMM,559049.9999999995,482971.2670348637,520180.2579845472,486564.9759664611,533840.8781872347,NA,NA,2435.999999999999,3172.15688116905,1.3021990480989536,520180.2579845472,533840.8781872347,13660.62020268751,2.626131998091586,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,13660.62020268751,0
la salle,2025-02-01,GAMM,472233.99999999994,421563.15406612353,454173.370315766,427406.85952681367,476696.345158019,NA,NA,2592,4232.37242659321,1.6328597324819485,454173.370315766,476696.345158019,22522.974842252966,4.95911392308046,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,22522.974842252966,0
la salle,2025-03-01,GAMM,469141.9999999997,420797.8995372921,449169.6839636976,425272.6584458923,465743.97620483383,NA,NA,1956,2851.08305479965,1.4576089237217027,449169.6839636976,465743.97620483383,16574.292241136252,3.6899846166990713,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,16574.292241136252,0
la salle,2025-04-01,GAMM,426522.0000000002,383922.51954641455,403674.56268637447,388106.29061844735,417259.3776984743,NA,NA,1235.9999999999995,1818.58142961195,1.4713441987151703,403674.56268637447,417259.3776984743,13584.815012099803,3.3652888410147908,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,13584.815012099803,0
la salle,2025-05-01,GAMM,383372.9999999998,355260.7553942482,371512.06877924624,358287.56792739313,381180.2889328545,NA,NA,1256.9999999999995,1700.65622619897,1.3529484695298095,371512.06877924624,381180.2889328545,9668.220153608245,2.602397328672823,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,9668.220153608245,0
la salle,2025-06-01,GAMM,356227.00000000023,348992.89368551265,374615.28966231016,350924.77050891536,381860.0110944508,NA,NA,2320.0000000000005,2824.13293975205,1.2172986809276074,374615.28966231016,381860.0110944508,7244.721432140621,1.9339097020496077,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,7244.721432140621,0
la salle,2025-07-01,GAMM,410254.0000000003,377617.6181119521,393183.7006496389,382121.8994443587,409896.87287614273,NA,NA,3129,4773.24690502597,1.5254863870329085,393183.7006496389,409896.87287614273,16713.17222650384,4.250728654033575,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,16713.17222650384,0
la salle,2025-08-01,GAMM,479252.0000000003,422801.8272843453,450983.89829725376,428740.6090434461,473110.44912188983,NA,NA,3926.999999999997,6453.54392403932,1.6433776226226957,450983.89829725376,473110.44912188983,22126.55082463607,4.906283995543448,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,22126.55082463607,0
la salle,2025-09-01,GAMM,268470.00000000006,350620.8403413543,366149.07323859166,359002.82793210953,396500.5501061649,NA,NA,1488.0000000000005,3452.18141616561,2.3200143925844143,366149.07323859166,396500.5501061649,30351.47686757322,8.289376946693917,la salle,La Salle,7040,0,0,NA,0,0,27,49,0,0,30351.47686757322,0
lillianes,2025-01-01,Mixed,59745.000000000015,49479.41537246608,50384.56010982616,49454.38901947647,50566.65633457623,NA,NA,69.00000000000003,81.8676836918201,1.1864881694466678,49479.41537246608,49454.38901947647,-25.02635298961104,-0.05057932233277773,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,25.02635298961104,0
lillianes,2025-02-01,Mixed,52177.00000000001,43547.199768407176,42599.114292304635,43496.761210536904,43002.56225988078,NA,NA,64.99999999999997,96.1456864702523,1.4791644072346517,43547.199768407176,43496.761210536904,-50.438557870271325,-0.1158250315485554,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,50.438557870271325,0
lillianes,2025-03-01,Mixed,52437.99999999998,43955.952179350694,42099.64542783092,43914.34977479601,42156.10454962926,NA,NA,35.99999999999999,49.7421566511607,1.381726573643353,43955.952179350694,43914.34977479601,-41.60240455468738,-0.09464566797448004,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,41.60240455468738,0
lillianes,2025-04-01,Mixed,45397.000000000015,40699.7883468532,38237.20710521663,40653.66897413311,38372.29991535282,NA,NA,45,66.1426445178802,1.4698365448417825,40699.7883468532,40653.66897413311,-46.11937272009527,-0.11331600136849083,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,46.11937272009527,0
lillianes,2025-05-01,Mixed,44166,38851.62827028062,37244.57666551595,38814.55702695804,37866.20450428733,NA,NA,107.99999999999996,148.86919544321,1.378418476326019,38851.62827028062,38814.55702695804,-37.07124332257808,-0.09541747662332734,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,37.07124332257808,0
lillianes,2025-06-01,Mixed,39825.99999999999,38182.62552678452,37593.52399140872,38150.28144068769,38427.110899555875,NA,NA,243.00000000000009,322.705028553129,1.3280042327289256,38182.62552678452,38150.28144068769,-32.34408609682578,-0.08470891053350416,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,32.34408609682578,0
lillianes,2025-07-01,Mixed,42416.00000000001,39985.145412816775,40250.09178218152,39919.81443344678,42250.71785810225,NA,NA,514.0000000000001,887.549878106396,1.726750735615556,39985.145412816775,39919.81443344678,-65.33097936999548,-0.16338812500368283,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,65.33097936999548,0
lillianes,2025-08-01,Mixed,45914.99999999997,41493.38813105601,42909.61640781975,41415.82617145002,45416.676550041135,NA,NA,535,999.451586415755,1.8681338063845887,41493.38813105601,41415.82617145002,-77.56195960599143,-0.1869260696692576,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,77.56195960599143,0
lillianes,2025-09-01,Mixed,27020.00000000002,38151.352471384875,36606.130899688,38050.40879807858,39112.18519639469,NA,NA,162,393.431423753479,2.4285890355153024,38151.352471384875,38050.40879807858,-100.94367330629755,-0.2645874045540286,lillianes,Lillianes,7042,0,0,NA,NA,NA,42,70,-0,-0,100.94367330629755,0
montjovet,2025-01-01,Mixed,247312.99999999985,220542.24802077195,239139.4134033458,220728.1309925253,241055.53279393096,NA,NA,510,670.223206666796,1.314163150327051,220542.24802077195,220728.1309925253,185.88297175330808,0.08428451846369533,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,185.88297175330808,0
montjovet,2025-02-01,Mixed,215738.0000000001,197770.40314878963,210677.061500018,198075.76891279977,213801.77974720125,NA,NA,450.0000000000001,742.167175055623,1.6492603890124953,197770.40314878963,198075.76891279977,305.3657640101155,0.15440417734313705,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,305.3657640101155,0
montjovet,2025-03-01,Mixed,215133.00000000015,207878.09994016457,215218.453109299,208131.92454850307,217140.54543246052,NA,NA,298.0000000000001,442.844691436119,1.4860560115306,207878.09994016457,208131.92454850307,253.8246083385311,0.12210262091658652,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,253.8246083385311,0
montjovet,2025-04-01,Mixed,193507.99999999997,190435.32474146015,198043.8634360624,190665.31917942772,200170.60613729048,NA,NA,210.99999999999997,312.349180613034,1.4803278702039526,190435.32474146015,190665.31917942772,229.9944379675435,0.12077299118731231,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,229.9944379675435,0
montjovet,2025-05-01,Mixed,192988.9999999999,184540.5742636534,200825.94553995068,184719.95889590264,203895.12931595085,NA,NA,733.9999999999999,1005.66106394539,1.3701104413424934,184540.5742636534,184719.95889590264,179.38463224921725,0.0972060659098828,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,179.38463224921725,0
montjovet,2025-06-01,Mixed,189174.9999999999,179585.0048989945,195912.33480034804,179677.01186128773,196726.17020379312,NA,NA,467.00000000000017,551.403179971994,1.180734860753734,179585.0048989945,179677.01186128773,92.00696229323512,0.05123309841208456,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,92.00696229323512,0
montjovet,2025-07-01,Mixed,188968,192652.0043202596,200560.32741872384,192914.83264444597,203917.56255825676,NA,NA,565.9999999999998,880.565900441823,1.555770142123363,192652.0043202596,192914.83264444597,262.8283241863828,0.13642646756453214,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,262.8283241863828,0
montjovet,2025-08-01,Mixed,194705.00000000015,191188.0220737617,208995.0374332461,191499.24185224905,218055.84315818007,NA,NA,1095.0000000000005,1854.58272435905,1.6936828532959354,191188.0220737617,191499.24185224905,311.2197784873133,0.1627820483268705,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,311.2197784873133,0
montjovet,2025-09-01,Mixed,118587.00000000007,172531.16713219753,184098.24362508388,172985.0035392911,189267.91721745615,NA,NA,394.00000000000006,923.54630137919,2.3440261456324616,172531.16713219753,172985.0035392911,453.8364070935641,0.26304604242652907,montjovet,Montjovet,7043,0,0,NA,0,0,49,45,0,0,453.8364070935641,0
morgex,2025-01-01,Mixed,999514.0000000002,1207615.4308062373,1273146.068720731,1219411.0602292104,1300540.58581605,NA,NA,1334.9999999999995,1721.80890303116,1.2897444966525549,1207615.4308062373,1219411.0602292104,11795.629422973145,0.9767703460942024,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,11795.629422973145,0
morgex,2025-02-01,Mixed,855066.0000000007,1103846.078055509,1152730.5196873075,1123929.341645935,1197444.6779809569,NA,NA,1419.0000000000005,2274.76851487672,1.6030785869462434,1103846.078055509,1123929.341645935,20083.263590426417,1.8193898578508616,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,20083.263590426417,0
morgex,2025-03-01,Mixed,950398.9999999992,1110817.2785987149,1154426.2871759494,1126451.3663426412,1190338.4039208677,NA,NA,1256,1810.8289648883,1.4417428064397293,1110817.2785987149,1126451.3663426412,15634.087743926328,1.4074400934461997,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,15634.087743926328,0
morgex,2025-04-01,Mixed,1000622,1049724.4931486428,1050749.0356468998,1065992.1896743348,1089497.962833847,NA,NA,704.9999999999999,1054.63615741841,1.4959378119410074,1049724.4931486428,1065992.1896743348,16267.696525692008,1.549711055793046,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,16267.696525692008,0
morgex,2025-05-01,Mixed,1026550,1004701.925470556,1023997.1731619686,1016687.226641173,1053028.9219377306,NA,NA,746.0000000000001,1017.69503628922,1.3642024615136994,1004701.925470556,1016687.226641173,11985.301170616993,1.192921090999555,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,11985.301170616993,0
morgex,2025-06-01,Mixed,1006171,1045542.604779384,1056305.368374631,1054252.8924367174,1075836.9482467691,NA,NA,1308.9999999999998,1626.51427470705,1.2425624711283807,1045542.604779384,1054252.8924367174,8710.287657333422,0.8330877782997126,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,8710.287657333422,0
morgex,2025-07-01,Mixed,1187218.000000001,1141359.8407857046,1112368.5528302845,1160700.818248727,1148047.7370898798,NA,NA,2594.999999999999,4028.09139289197,1.5522510184554803,1141359.8407857046,1160700.818248727,19340.977463022107,1.6945556319651,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,19340.977463022107,0
morgex,2025-08-01,Mixed,1141522.9999999995,1204099.5484442064,1186573.705796118,1228390.258843779,1231177.140850857,NA,NA,2948.0000000000005,4971.55200962484,1.6864152000084258,1204099.5484442064,1228390.258843779,24290.710399572738,2.017334067682208,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,24290.710399572738,0
morgex,2025-09-01,Mixed,814625.9999999997,986074.8046494354,1018368.6960931368,1019087.8672001224,1091351.8640398462,NA,NA,1191.9999999999998,2822.34488762328,2.36773899968396,986074.8046494354,1019087.8672001224,33013.062550687,3.3479267896337372,morgex,Morgex,7044,0,0,NA,NA,NA,38,27,0,0,33013.062550687,0
nus,2025-01-01,Mixed,389272.9999999997,356114.47111582034,394499.95114172046,357079.7683289388,403721.4584983972,NA,NA,1505,1967.50659828567,1.3073133543426378,356114.47111582034,357079.7683289388,965.2972131184652,0.27106374253589305,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,965.2972131184652,0
nus,2025-02-01,Mixed,324910.99999999994,305401.3345109757,334598.315322875,306818.0963322455,348275.680956533,NA,NA,1454.000000000001,2299.00720125481,1.581160386007434,305401.3345109757,306818.0963322455,1416.7618212698144,0.463901647168119,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,1416.7618212698144,0
nus,2025-03-01,Mixed,317921.00000000006,308418.35287569184,338844.9737179778,309592.407915577,350348.10126680863,NA,NA,1597,2326.18346489505,1.4565957826518785,308418.35287569184,309592.407915577,1174.0550398851628,0.3806696420424638,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,1174.0550398851628,0
nus,2025-04-01,Mixed,279485.9999999998,283995.2831941924,301205.814456876,285274.1281807308,311557.3732803362,NA,NA,1023,1596.16782980373,1.5602813585569208,283995.2831941924,285274.1281807308,1278.8449865384027,0.4503050093490169,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,1278.8449865384027,0
nus,2025-05-01,Mixed,270834.0000000002,268406.265060096,293143.99428268895,269299.77050092246,301545.3725954006,NA,NA,1446,2009.32746790566,1.389576395508755,268406.265060096,269299.77050092246,893.5054408264696,0.3328929153819882,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,893.5054408264696,0
nus,2025-06-01,Mixed,275680,261949.97922990096,280418.02327637206,262478.3533915143,284687.62004849623,NA,NA,1144.0000000000005,1396.61362528524,1.220816106018566,261949.97922990096,262478.3533915143,528.3741616133193,0.2017080372240132,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,528.3741616133193,0
nus,2025-07-01,Mixed,295710.00000000023,278292.44976456737,296170.5683444394,279518.98715751333,308387.8588968295,NA,NA,2260,3492.47936278801,1.545344850791155,278292.44976456737,279518.98715751333,1226.5373929459602,0.44073685577297184,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,1226.5373929459602,0
nus,2025-08-01,Mixed,310658.9999999998,294093.89377336396,319129.23963610065,295662.7055589658,335044.96565993165,NA,NA,2532.999999999999,4288.46428764271,1.6930376184929772,294093.89377336396,295662.7055589658,1568.8117856018362,0.5334390882698159,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,1568.8117856018362,0
nus,2025-09-01,Mixed,161882.99999999985,257894.31381972565,272805.65194617445,260149.0239131829,292955.46984102397,NA,NA,1036.0000000000002,2452.5850667006,2.3673601029928566,257894.31381972565,260149.0239131829,2254.710093457252,0.8742767764291726,nus,Nus,7045,0,0,NA,NA,NA,48,55,0,0,2254.710093457252,0
ollomont,2025-01-01,Mixed,57831.99999999998,58660.95868876345,64037.19710240824,59123.06316688705,64345.52603406573,NA,NA,40.00000000000001,46.3511369764708,1.1587784244117698,58660.95868876345,59123.06316688705,462.1044781235978,0.7877547323687173,ollomont,Ollomont,7046,0,0,NA,NA,NA,30,28,0,0,462.1044781235978,0
ollomont,2025-02-01,Mixed,41794.000000000015,42522.86990474568,46559.85423735675,43564.006539528615,47121.035018909286,NA,NA,14,22.3832239498988,1.5988017107070571,42522.86990474568,43564.006539528615,1041.1366347829317,2.4484157280897367,ollomont,Ollomont,7046,0,0,NA,NA,NA,30,28,0,0,1041.1366347829317,0
