"obs_id","comune_key","energy_residual","tourism_shock","u_energy","u_tourism","energy_upper_90","tourism_upper_90","joint_upper_90","energy_upper_95","tourism_upper_95","joint_upper_95"
1229,"chamois",0.0923573701545699,-0.950400539998397,0.819277108433735,0.154590191752927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1230,"chamois",0.134144231514348,0.924008257993041,0.901408450704225,0.821143729848973,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1231,"chamois",0.0344629185846266,1.2363914201425,0.627863566943832,0.891566265060241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1232,"chamois",0.200112544305108,1.35782961393829,0.960970643135924,0.91566265060241,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1233,"chamois",-0.100986429654169,1.29349708782007,0.154250806041066,0.903105379263533,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1234,"chamois",0.333373737476043,0.309068382462221,0.983539792974716,0.620736466994739,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1235,"chamois",-0.0382986130382044,-0.775023937646513,0.330731376209062,0.20176480570168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1236,"chamois",0.674150506253934,-1.30886418210972,0.9977939928729,0.0970643135923978,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1237,"chamois",-0.42038578588665,-1.93740519736062,0.0130663499066689,0.0388596640081453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1238,"chamois",-0.192889864719982,-1.55125108576613,0.0621075852706601,0.0714406923468522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1239,"chamois",0.116053009095928,-1.43991675109335,0.874257593755303,0.0829798065501442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1240,"chamois",0.103456126437276,-1.31075343082745,0.847446122518242,0.0965552350246055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1241,"chamois",0.270953070257761,-1.04054401000945,0.975733921601901,0.139826913286951,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1242,"chamois",-0.26767248537811,1.11979803094062,0.0342779568980146,0.870694043780757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1243,"chamois",0.0629849048973448,0.865928506074775,0.732054980485322,0.806550144238928,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1244,"chamois",0.128990298243025,1.17715388151156,0.893263193619549,0.881893772272187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1245,"chamois",-0.334219949487283,1.14931179966322,0.0213812998472764,0.875615136602749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1246,"chamois",0.189282905945761,0.295856348298712,0.954352621754624,0.615985067028678,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1247,"chamois",0.835151701300997,-0.492066345659498,0.998642457152554,0.286611233667063,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1248,"chamois",0.252362314335674,2.21564600135994,0.97335822161887,0.991345664347531,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1249,"chamois",-0.000609004034924254,1.09460172284063,0.484642796538266,0.863906329543526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1250,"chamois",-0.0375715470170519,1.10825250358414,0.333107076192092,0.867300186662141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1251,"chamois",0.137850550641362,0.906260121082937,0.905311386390633,0.81588325131512,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1252,"chamois",-0.284306567212782,0.0308480253379535,0.0315628712031224,0.500933310707619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1253,"chamois",-0.32209534030766,-0.0524006453060878,0.0235873069743764,0.465297810962158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1254,"chamois",-0.0940810180988052,0.431387320208588,0.169862548786696,0.671644323773969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1255,"chamois",0.173735866128178,0.627897678299092,0.942643814695401,0.741557780417444,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1256,"chamois",0.0930930323644628,0.690119960273358,0.821483115560835,0.760733073137621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1257,"chamois",-0.156534452403452,0.173829422173713,0.0839979636857288,0.563040895978279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1258,"chamois",0.142633651369708,-1.76923090073617,0.912099100627864,0.0507381639232988,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1259,"chamois",0.234483641890327,-0.836619047602783,0.968606821652808,0.183777362973019,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1260,"chamois",0.195236057418008,1.43078850037588,0.958594943152893,0.927032071949771,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
1261,"chamois",-0.00870369040178254,1.15069166845268,0.45019514678432,0.875954522314611,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1262,"chamois",-0.201957233704661,1.27683884527179,0.0587137281520448,0.900559986424572,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1263,"chamois",-0.0987011459021332,1.20907994844209,0.160359748854573,0.887493636517903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1264,"chamois",-0.00398319150377979,0.606076816142495,0.470897675207874,0.733582216188698,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1265,"chamois",-0.116483018114403,-0.756029456614391,0.126930256236212,0.206516205667741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1266,"chamois",-0.0789475498782277,0.266927210227973,0.20397081282878,0.602579331410148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1267,"chamois",0.0488003056514827,0.346319799910465,0.677583573731546,0.635839131172578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1268,"chamois",0.0328081390158044,0.387591354343968,0.62090615985067,0.653317495333446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1269,"chamois",-0.267133255111876,0.406302249379252,0.0344476497539454,0.660614288138469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1270,"chamois",-0.198091479003445,-2.14949926742652,0.0605803495672832,0.0268114712370609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1271,"chamois",0.296277219240924,-2.35510195833687,0.979127778720516,0.0181571355845919,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1272,"chamois",0.29136259342585,1.16990466485953,0.978449007296793,0.881045307992534,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1273,"chamois",0.117718403587904,1.11591005082216,0.876802986594264,0.869506193789241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1274,"chamois",-0.284227029640405,1.11399024905279,0.0317325640590531,0.868657729509588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1275,"chamois",-0.00403695307911001,1.09437166917295,0.470727982351943,0.863736636687595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1276,"chamois",-0.31557657578537,-1.16043432045333,0.0242660783980994,0.119972849143051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1277,"chamois",-0.0437985858409924,-1.08655486351942,0.312404547768539,0.131342270490412,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1278,"chamois",-0.17666019968118,-0.340717765945958,0.0721194637705753,0.340064483285254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1279,"chamois",0.0814356358269084,0.0236491458741689,0.790089937213643,0.497030375021212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1280,"chamois",0.0835468524542087,0.421214894207745,0.795689801459359,0.666723230951977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1281,"chamois",-0.183666011422549,-0.0481489440990691,0.0670286780926523,0.467164432377397,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1282,"chamois",0.336416134148944,-1.06476755333064,0.984048871542508,0.136433056168335,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1283,"chamois",0.432141177964626,-0.543362099982671,0.9911759714916,0.266757169523163,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1284,"chamois",0.445620799758899,0.988546780040146,0.992194128627185,0.83811301544205,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1285,"chamois",0.00105583472288728,0.776793310287926,0.490921432207704,0.78499915153572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1286,"chamois",-0.214204409311597,1.12629677368963,0.0517563210588834,0.871712200916341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1287,"chamois",0.0916278539137085,1.06754214739265,0.817580179874427,0.855251993891057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1288,"chamois",-0.158556262439337,-1.2473877336893,0.0821313422704904,0.105548956388936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1289,"chamois",0.114733373992845,-0.942002647466572,0.871881893772272,0.156456813168166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1290,"chamois",-0.0152278074905965,0.324050738530825,0.422365518411675,0.627015102664178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1291,"chamois",0.111224947531895,-0.0275404788764655,0.864076022399457,0.475309689462074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1292,"chamois",0.125680224373266,0.188682517375103,0.888681486509418,0.568131681656202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1293,"chamois",-0.277336493873511,-0.118198660238893,0.0329204140505685,0.437468182589513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1294,"champdepraz",0.0174919973390608,-0.481254957281687,0.559477346003733,0.290344476497539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1295,"champdepraz",-0.0258206510734915,-0.325645190150804,0.380281690140845,0.344985576107246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1296,"champdepraz",-0.0485392792964774,-0.279884192959109,0.295774647887324,0.364500254539284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1297,"champdepraz",0.0268211154975084,0.091299100009609,0.596809774308502,0.527405396232819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1298,"champdepraz",0.138697002763655,0.0459943587438209,0.906668929238079,0.506702867809265,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1299,"champdepraz",-0.0554433068990452,-0.0306333669785456,0.272357033768878,0.473782453758697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1300,"champdepraz",-0.0834555372194963,-0.354057900441786,0.191922620057696,0.334973697607331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1301,"champdepraz",-0.00063786540822619,-0.195604681672854,0.484303410826404,0.404208382827083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1302,"champdepraz",0.0851427485701457,0.0599179458760669,0.800610894281351,0.512472424910911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1303,"champdepraz",-0.0263129354638192,-2.15514907737962,0.378754454437468,0.0266417783811302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1304,"champdepraz",0.00817928289393066,-2.91477256735684,0.521805531987103,0.00424232139826913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
